Dates,Open Price,High Price,Low Price,Close Price
30-01-1991,335.8,340.91,335.69,340.91
31-01-1991,340.92,343.93,340.47,343.93
01-02-1991,343.91,344.9,340.37,343.05
04-02-1991,343.17,348.71,342.96,348.34
05-02-1991,348.31,351.84,347.21,351.26
06-02-1991,351.26,358.07,349.58,358.07
07-02-1991,358.07,363.43,355.53,356.52
08-02-1991,356.52,359.35,356.02,359.35
11-02-1991,359.32,368.58,359.32,368.58
12-02-1991,368.47,370.54,365.5,365.5
13-02-1991,365.45,369.49,364.64,369.02
14-02-1991,369.03,370.26,362.77,364.22
15-02-1991,364.23,369.49,364.23,369.06
19-02-1991,368.91,370.11,367.05,369.39
20-02-1991,369.21,369.37,364.38,365.14
21-02-1991,365.13,366.79,364.5,364.97
22-02-1991,365.04,370.96,364.23,365.65
25-02-1991,365.65,370.19,365.16,367.26
26-02-1991,365.34,367.26,362.19,362.81
27-02-1991,362.81,368.38,362.81,367.74
28-02-1991,367.73,369.91,365.95,367.07
01-03-1991,367.07,370.47,363.73,370.47
04-03-1991,370.47,371.99,369.07,369.33
05-03-1991,369.33,377.89,369.33,376.72
06-03-1991,376.72,379.66,375.02,376.17
07-03-1991,376.16,377.49,375.58,375.91
08-03-1991,375.91,378.69,374.43,374.95
11-03-1991,374.76,375.1,372.52,372.96
12-03-1991,372.95,374.35,369.55,370.03
13-03-1991,370.03,374.65,370.03,374.57
14-03-1991,374.59,378.28,371.76,373.5
15-03-1991,373.5,374.58,370.21,373.59
18-03-1991,373.53,374.09,369.46,372.11
19-03-1991,371.92,372.11,366.54,366.59
20-03-1991,366.54,368.85,365.8,367.92
21-03-1991,367.94,371.01,366.51,366.58
22-03-1991,366.49,368.22,365.58,367.48
25-03-1991,367.48,371.31,367.46,369.83
26-03-1991,369.83,376.3,369.37,376.3
27-03-1991,376.3,378.48,374.73,375.35
28-03-1991,375.4,376.6,374.4,375.22
01-04-1991,374.93,375.22,370.27,371.3
02-04-1991,371.38,379.5,371.3,379.5
03-04-1991,379.62,381.56,378.49,378.94
04-04-1991,379.02,381.88,377.05,379.77
05-04-1991,379.89,381.12,374.15,375.36
08-04-1991,375.35,378.76,374.69,378.66
09-04-1991,378.65,379.02,373.11,373.56
10-04-1991,373.57,374.83,371.21,373.15
11-04-1991,373.15,379.53,373.15,377.63
12-04-1991,377.65,381.07,376.89,380.4
15-04-1991,380.4,382.32,378.78,381.19
16-04-1991,381.23,387.62,379.64,387.62
17-04-1991,387.62,391.26,387.3,390.45
18-04-1991,390.45,390.97,388.13,388.46
19-04-1991,388.46,388.46,383.9,384.2
22-04-1991,384.13,384.2,380.16,380.95
23-04-1991,380.96,383.55,379.67,381.76
24-04-1991,381.74,383.02,379.99,382.76
25-04-1991,382.89,382.89,378.43,379.25
26-04-1991,379.25,380.11,376.77,379.02
29-04-1991,379.01,380.96,373.66,373.66
30-04-1991,373.66,377.86,373.01,375.35
01-05-1991,375.35,380.46,375.27,380.29
02-05-1991,380.29,382.14,379.82,380.52
03-05-1991,380.52,381,378.82,380.8
06-05-1991,380.78,380.78,377.86,380.08
07-05-1991,380.08,380.91,377.31,377.32
08-05-1991,377.33,379.26,376.21,378.51
09-05-1991,378.51,383.56,378.51,383.25
10-05-1991,383.26,383.91,375.61,375.74
13-05-1991,375.74,377.02,374.62,376.76
14-05-1991,375.51,376.76,370.82,371.62
15-05-1991,371.55,372.47,365.83,368.57
16-05-1991,368.57,372.51,368.57,372.19
17-05-1991,372.19,373.01,369.44,372.39
20-05-1991,372.39,373.65,371.26,372.28
21-05-1991,372.29,376.66,372.28,375.35
22-05-1991,375.35,376.5,374.4,376.19
23-05-1991,376.19,378.07,373.55,374.97
24-05-1991,374.97,378.08,374.97,377.49
28-05-1991,377.54,382.1,377.12,381.94
29-05-1991,381.88,383.66,381.37,382.79
30-05-1991,382.79,388.17,382.5,386.96
31-05-1991,386.97,389.85,385.01,389.83
03-06-1991,389.69,389.83,386.97,388.06
04-06-1991,388,388.06,385.14,387.74
05-06-1991,387.74,388.23,384.45,385.09
06-06-1991,385.1,385.85,383.13,383.63
07-06-1991,383.63,383.63,378.76,379.43
10-06-1991,379.51,379.75,377.95,378.57
11-06-1991,378.64,381.63,378.57,381.05
12-06-1991,381.01,381.05,374.46,376.65
13-06-1991,376.69,377.9,376.08,377.63
14-06-1991,377.75,382.3,377.63,382.29
17-06-1991,382.31,382.31,380.13,380.13
18-06-1991,380.13,381.83,377.99,378.59
19-06-1991,378.57,378.59,374.36,375.09
20-06-1991,375.09,376.29,373.87,375.42
21-06-1991,375.42,377.75,375.33,377.75
24-06-1991,377.74,377.75,370.73,370.94
25-06-1991,370.94,372.62,369.56,370.65
26-06-1991,370.65,372.73,368.34,371.59
27-06-1991,371.59,374.4,371.59,374.4
28-06-1991,374.4,374.4,367.98,371.16
01-07-1991,371.18,377.92,371.18,377.92
02-07-1991,377.79,377.93,376.62,377.47
03-07-1991,377.41,377.47,372.08,373.33
05-07-1991,373.34,375.51,372.17,374.08
08-07-1991,373.84,377.94,370.92,377.94
09-07-1991,378.02,378.58,375.37,376.11
10-07-1991,376.11,380.35,375.2,375.74
11-07-1991,375.73,377.68,375.51,376.97
12-07-1991,376.97,381.41,375.79,380.25
15-07-1991,380.28,383,380.24,382.39
16-07-1991,382.39,382.94,380.8,381.54
17-07-1991,381.5,382.86,381.13,381.18
18-07-1991,381.18,385.37,381.18,385.37
19-07-1991,385.38,385.83,383.65,384.22
22-07-1991,384.23,384.55,381.84,382.88
23-07-1991,382.87,384.86,379.39,379.42
24-07-1991,379.42,380.46,378.29,378.64
25-07-1991,378.64,381.13,378.15,380.96
26-07-1991,380.96,381.76,379.81,380.93
29-07-1991,380.93,383.15,380.45,383.15
30-07-1991,383.15,386.92,383.15,386.69
31-07-1991,386.69,387.81,386.19,387.81
01-08-1991,387.81,387.95,386.48,387.12
02-08-1991,387.12,389.56,386.05,387.18
05-08-1991,387.17,387.17,384.48,385.06
06-08-1991,385.06,390.8,384.29,390.62
07-08-1991,390.62,391.59,389.86,390.56
08-08-1991,390.57,391.8,388.15,389.32
09-08-1991,389.32,389.89,387.04,387.12
12-08-1991,387.06,388.17,385.9,388.02
13-08-1991,388.06,392.12,388.02,389.62
14-08-1991,389.62,391.85,389.13,389.9
15-08-1991,389.91,391.92,389.29,389.33
16-08-1991,389.33,390.41,383.16,385.58
19-08-1991,385.29,385.58,374.09,376.47
20-08-1991,376.63,380.35,376.47,379.43
21-08-1991,379.59,390.59,379.43,390.59
22-08-1991,390.66,391.98,390.21,391.33
23-08-1991,391.28,395.34,390.69,394.17
26-08-1991,394.05,394.39,392.75,393.85
27-08-1991,393.85,393.87,391.77,393.06
28-08-1991,393.06,396.64,393.03,396.64
29-08-1991,396.65,396.82,395.14,396.47
30-08-1991,396.47,396.47,393.6,395.43
03-09-1991,395.42,397.62,392.1,392.15
04-09-1991,392.15,392.62,388.68,389.97
05-09-1991,389.97,390.97,388.49,389.14
06-09-1991,389.14,390.71,387.36,389.1
09-09-1991,389.11,389.34,387.88,388.57
10-09-1991,388.57,388.63,383.78,384.56
11-09-1991,384.56,385.6,383.59,385.09
12-09-1991,385.09,387.34,385.09,387.34
13-09-1991,387.16,387.95,382.85,383.59
16-09-1991,383.59,385.79,382.77,385.78
17-09-1991,385.78,387.13,384.97,385.5
18-09-1991,385.49,386.94,384.28,386.94
19-09-1991,386.94,389.42,386.27,387.56
20-09-1991,387.56,388.82,386.49,387.92
23-09-1991,387.87,388.55,385.76,385.92
24-09-1991,386.02,388.13,384.46,387.71
25-09-1991,387.73,388.25,385.99,386.88
26-09-1991,386.87,388.39,385.3,386.49
27-09-1991,386.49,389.09,384.87,385.9
30-09-1991,385.87,388.29,384.32,387.86
01-10-1991,387.89,389.56,387.86,389.2
02-10-1991,389.18,390.03,387.62,388.26
03-10-1991,388.13,388.26,384.47,384.47
04-10-1991,384.41,385.19,381.24,381.24
07-10-1991,381.27,381.27,379.07,379.5
08-10-1991,379.58,381.23,379.18,380.67
09-10-1991,380.41,380.67,376.35,376.8
10-10-1991,376.96,380.55,376.11,380.55
11-10-1991,380.64,381.46,379.9,381.45
14-10-1991,381.5,386.47,381.45,386.47
15-10-1991,386.47,391.5,385.95,391.01
16-10-1991,391.01,393.29,390.14,392.8
17-10-1991,392.79,393.81,390.32,391.92
18-10-1991,391.92,392.8,391.77,392.5
21-10-1991,392.49,392.5,388.96,390.02
22-10-1991,390.02,391.2,387.4,387.83
23-10-1991,387.83,389.08,386.52,387.94
24-10-1991,387.94,388.32,383.45,385.07
25-10-1991,385.07,386.13,382.97,384.2
28-10-1991,384.49,389.52,384.2,389.52
29-10-1991,389.54,391.7,386.88,391.48
30-10-1991,391.46,393.11,390.78,392.96
31-10-1991,392.96,392.96,391.58,392.46
01-11-1991,392.46,395.1,389.67,391.32
04-11-1991,391.29,391.32,388.09,390.28
05-11-1991,390.28,392.17,388.19,388.71
06-11-1991,388.71,389.97,387.58,389.97
07-11-1991,389.97,393.72,389.97,393.72
08-11-1991,393.72,396.43,392.42,392.89
11-11-1991,392.9,393.57,392.32,393.12
12-11-1991,393.12,397.13,393.12,396.74
13-11-1991,396.74,397.42,394.01,397.41
14-11-1991,397.41,398.22,395.85,397.15
15-11-1991,397.15,397.16,382.62,382.62
18-11-1991,382.62,385.4,379.69,385.24
19-11-1991,385.24,385.24,374.9,379.42
20-11-1991,379.42,381.51,377.84,378.53
21-11-1991,378.53,381.12,377.41,380.06
22-11-1991,380.05,380.05,374.52,376.14
25-11-1991,376.14,377.07,373.96,375.34
26-11-1991,375.34,378.29,371.63,377.96
27-11-1991,377.96,378.11,375.98,376.55
29-11-1991,376.55,376.55,374.65,375.22
02-12-1991,375.11,381.4,371.36,381.4
03-12-1991,381.37,381.48,379.92,380.96
04-12-1991,380.96,381.51,378.07,380.07
05-12-1991,380.07,380.07,376.58,377.4
06-12-1991,377.39,382.39,375.41,379.09
09-12-1991,379.11,381.42,377.67,378.26
10-12-1991,378.18,379.57,376.64,377.9
11-12-1991,377.9,379.42,374.78,377.7
12-12-1991,377.72,381.62,377.7,381.55
13-12-1991,381.55,385.04,381.55,384.47
16-12-1991,384.49,385.84,384.37,384.46
17-12-1991,384.46,385.05,382.6,382.74
18-12-1991,382.75,383.51,380.88,383.48
19-12-1991,383.32,383.48,380.64,382.52
20-12-1991,382.63,388.24,382.52,387.04
23-12-1991,386.96,397.44,386.96,396.82
24-12-1991,396.92,401.79,396.82,399.33
26-12-1991,399.33,404.92,399.31,404.84
27-12-1991,406.11,406.58,404.59,406.46
30-12-1991,406.6,415.14,406.46,415.14
31-12-1991,415.13,418.32,412.73,417.09
02-01-1992,416.96,417.27,411.04,417.26
03-01-1992,417.27,419.79,416.16,419.34
06-01-1992,419.23,419.44,416.92,417.96
07-01-1992,417.65,417.96,415.2,417.4
08-01-1992,417.23,420.23,415.02,418.1
09-01-1992,418.07,420.5,415.85,417.61
10-01-1992,417.39,417.62,413.31,415.1
13-01-1992,414.64,415.36,413.54,414.34
14-01-1992,414.35,420.44,414.32,420.44
15-01-1992,420.45,421.18,418.79,420.77
16-01-1992,420.77,420.85,415.37,418.21
17-01-1992,418.2,419.45,416,418.86
20-01-1992,418.86,418.86,415.8,416.36
21-01-1992,416.36,416.39,411.32,412.64
22-01-1992,412.65,418.13,412.49,418.13
23-01-1992,418.13,419.78,414.36,414.96
24-01-1992,414.96,417.27,414.29,415.48
27-01-1992,415.44,416.84,414.48,414.99
28-01-1992,414.98,416.41,414.54,414.96
29-01-1992,414.99,417.83,409.17,410.34
30-01-1992,410.34,412.17,409.26,411.63
31-01-1992,411.65,412.63,408.64,408.79
03-02-1992,408.71,409.95,407.45,409.53
04-02-1992,409.6,413.85,409.28,413.85
05-02-1992,413.88,416.17,413.18,413.84
06-02-1992,413.87,414.55,411.93,413.82
07-02-1992,413.82,415.29,408.04,411.09
10-02-1992,411.07,413.77,411.07,413.77
11-02-1992,413.77,414.38,412.24,413.76
12-02-1992,413.77,418.08,413.36,417.13
13-02-1992,417.13,417.77,412.07,413.69
14-02-1992,413.69,413.84,411.2,412.48
18-02-1992,412.48,413.27,406.34,407.38
19-02-1992,407.38,408.7,406.54,408.26
20-02-1992,408.26,413.9,408.26,413.9
21-02-1992,413.9,414.26,409.72,411.46
24-02-1992,411.46,412.94,410.34,412.27
25-02-1992,412.27,412.27,408.02,410.45
26-02-1992,410.48,415.35,410.48,415.35
27-02-1992,415.35,415.99,413.47,413.86
28-02-1992,413.86,416.07,411.8,412.7
02-03-1992,412.68,413.74,411.52,412.45
03-03-1992,412.45,413.78,411.88,412.85
04-03-1992,412.86,413.27,409.33,409.33
05-03-1992,409.33,409.33,405.42,406.51
06-03-1992,406.51,407.51,403.65,404.44
09-03-1992,404.45,405.64,404.25,405.21
10-03-1992,405.21,409.16,405.21,406.89
11-03-1992,406.88,407.02,402.64,404.03
12-03-1992,404.03,404.72,401.94,403.89
13-03-1992,404.79,406.69,403.92,405.84
16-03-1992,405.85,406.4,403.55,406.39
17-03-1992,406.39,409.72,406.39,409.58
18-03-1992,409.58,410.84,408.23,409.15
19-03-1992,409.15,410.57,409.12,409.8
20-03-1992,409.8,411.3,408.53,411.3
23-03-1992,411.29,411.29,408.87,409.91
24-03-1992,409.91,411.43,407.99,408.88
25-03-1992,408.88,409.87,407.52,407.52
26-03-1992,407.52,409.44,406.75,407.86
27-03-1992,407.86,407.86,402.87,403.5
30-03-1992,403.5,404.3,402.97,403
31-03-1992,403.03,405.21,402.22,403.69
01-04-1992,403.67,404.5,400.75,404.23
02-04-1992,404.17,404.63,399.28,400.5
03-04-1992,400.5,401.59,398.21,401.55
06-04-1992,401.54,405.93,401.52,405.59
07-04-1992,405.59,405.75,397.97,398.06
08-04-1992,398.05,398.05,392.41,394.5
09-04-1992,394.5,401.04,394.5,400.64
10-04-1992,400.59,405.12,400.59,404.29
13-04-1992,404.28,406.08,403.9,406.08
14-04-1992,406.08,413.86,406.08,412.39
15-04-1992,412.39,416.28,412.39,416.28
16-04-1992,416.28,416.28,413.4,416.05
20-04-1992,416.05,416.05,407.93,410.16
21-04-1992,410.16,411.09,408.2,410.26
22-04-1992,410.26,411.3,409.23,409.81
23-04-1992,409.81,411.6,406.86,411.6
24-04-1992,411.6,412.48,408.74,409.02
27-04-1992,409.03,409.6,407.64,408.45
28-04-1992,408.45,409.69,406.33,409.11
29-04-1992,409.11,412.31,409.11,412.02
30-04-1992,412.02,414.95,412.02,414.95
01-05-1992,414.95,415.21,409.87,412.53
04-05-1992,412.54,417.84,412.54,416.91
05-05-1992,416.91,418.53,415.77,416.84
06-05-1992,416.84,418.48,416.4,416.79
07-05-1992,416.79,416.84,415.38,415.85
08-05-1992,415.87,416.85,414.41,416.05
11-05-1992,416.05,418.75,416.05,418.49
12-05-1992,418.49,418.68,414.69,416.29
13-05-1992,416.29,417.04,415.86,416.45
14-05-1992,416.45,416.52,411.82,413.14
15-05-1992,413.14,413.14,409.85,410.09
18-05-1992,410.09,413.34,410.09,412.81
19-05-1992,412.82,416.51,412.26,416.37
20-05-1992,416.37,416.83,415.37,415.39
21-05-1992,415.4,415.41,411.57,412.6
22-05-1992,412.61,414.82,412.6,414.02
26-05-1992,414.02,414.02,410.23,411.41
27-05-1992,411.41,412.68,411.06,412.17
28-05-1992,412.17,416.77,411.81,416.74
29-05-1992,416.74,418.36,415.35,415.35
01-06-1992,415.35,417.3,412.44,417.3
02-06-1992,417.3,417.3,413.5,413.5
03-06-1992,413.5,416.54,413.04,414.59
04-06-1992,414.6,414.98,412.97,413.26
05-06-1992,413.26,413.85,410.97,413.48
08-06-1992,413.48,413.95,412.03,413.36
09-06-1992,413.4,413.56,409.3,410.06
10-06-1992,410.06,410.1,406.81,407.25
11-06-1992,407.25,409.05,406.11,409.05
12-06-1992,409.08,411.86,409.08,409.76
15-06-1992,409.76,411.68,408.13,410.29
16-06-1992,410.29,411.4,408.32,408.32
17-06-1992,408.33,408.33,401.98,402.26
18-06-1992,402.26,402.68,400.51,400.96
19-06-1992,400.96,404.23,400.96,403.67
22-06-1992,403.64,403.64,399.92,403.4
23-06-1992,403.4,405.41,403.4,404.04
24-06-1992,404.05,404.76,403.26,403.83
25-06-1992,403.83,405.53,402.01,403.12
26-06-1992,403.12,403.51,401.94,403.45
29-06-1992,403.47,408.96,403.47,408.94
30-06-1992,408.94,409.63,407.85,408.14
01-07-1992,408.2,412.88,408.2,412.88
02-07-1992,412.88,415.71,410.07,411.77
06-07-1992,411.77,413.84,410.46,413.84
07-07-1992,413.83,415.33,408.58,409.16
08-07-1992,409.15,410.28,407.2,410.28
09-07-1992,410.28,414.69,410.26,414.23
10-07-1992,414.23,415.88,413.34,414.62
13-07-1992,414.62,415.86,413.93,414.87
14-07-1992,414.86,417.69,414.33,417.68
15-07-1992,417.68,417.81,416.29,417.1
16-07-1992,417.04,417.93,414.79,417.54
17-07-1992,417.54,417.54,412.96,415.62
20-07-1992,415.62,415.62,410.72,413.75
21-07-1992,413.75,414.92,413.1,413.76
22-07-1992,413.74,413.74,409.95,410.93
23-07-1992,410.93,412.08,409.81,412.08
24-07-1992,412.07,412.07,409.93,411.6
27-07-1992,411.6,412.55,411.36,411.54
28-07-1992,411.55,417.55,411.55,417.52
29-07-1992,417.52,423.02,417.52,422.23
30-07-1992,422.2,423.94,421.57,423.92
31-07-1992,423.92,424.8,422.46,424.21
03-08-1992,424.19,425.09,422.84,425.09
04-08-1992,425.09,425.14,423.1,424.36
05-08-1992,424.35,424.35,421.92,422.19
06-08-1992,422.19,422.36,420.26,420.59
07-08-1992,420.59,423.45,418.51,418.88
10-08-1992,418.87,419.42,417.04,419.42
11-08-1992,419.45,419.72,416.53,418.9
12-08-1992,418.89,419.75,416.43,417.78
13-08-1992,417.78,419.88,416.4,417.73
14-08-1992,417.74,420.4,417.74,419.91
17-08-1992,419.89,421.89,419.44,420.74
18-08-1992,420.74,421.4,419.78,421.34
19-08-1992,421.34,421.62,418.18,418.18
20-08-1992,418.19,418.85,416.93,418.26
21-08-1992,418.27,420.35,413.58,414.85
24-08-1992,414.8,414.8,410.07,410.72
25-08-1992,410.73,411.64,408.3,411.61
26-08-1992,411.65,413.61,410.53,413.51
27-08-1992,413.51,415.83,413.51,413.53
28-08-1992,413.54,414.95,413.38,414.84
31-08-1992,414.87,415.29,413.76,414.03
01-09-1992,414.03,416.07,413.35,416.07
02-09-1992,416.07,418.28,415.31,417.98
03-09-1992,417.98,420.31,417.49,417.98
04-09-1992,417.98,418.62,416.76,417.08
08-09-1992,417.07,417.18,414.3,414.44
09-09-1992,414.44,416.44,414.44,416.36
10-09-1992,416.34,420.52,416.34,419.95
11-09-1992,419.96,420.58,419.13,419.58
14-09-1992,419.65,425.27,419.58,425.27
15-09-1992,425.22,425.27,419.54,419.77
16-09-1992,419.71,422.44,417.77,419.92
17-09-1992,419.98,421.43,419.62,419.93
18-09-1992,419.92,422.93,419.92,422.93
21-09-1992,422.9,422.9,421.18,422.14
22-09-1992,422.14,422.14,417.13,417.14
23-09-1992,417.15,417.88,416,417.44
24-09-1992,417.46,419.01,417.46,418.47
25-09-1992,418.47,418.63,412.71,414.35
28-09-1992,414.27,416.62,413,416.62
29-09-1992,416.62,417.38,415.34,416.8
30-09-1992,416.79,418.58,416.67,417.8
01-10-1992,417.8,418.67,415.46,416.29
02-10-1992,416.29,416.35,410.45,410.47
05-10-1992,410.47,410.47,396.8,407.57
06-10-1992,407.57,408.56,404.84,407.18
07-10-1992,407.18,408.6,403.91,404.25
08-10-1992,404.25,408.04,404.25,407.75
09-10-1992,407.75,407.75,402.42,402.66
12-10-1992,402.66,407.44,402.66,407.44
13-10-1992,407.44,410.64,406.83,409.3
14-10-1992,409.3,411.52,407.86,409.37
15-10-1992,409.34,411.03,407.92,409.6
16-10-1992,409.64,411.73,407.43,411.73
19-10-1992,411.7,414.98,410.66,414.98
20-10-1992,414.98,417.98,414.49,415.48
21-10-1992,415.53,416.15,414.54,415.67
22-10-1992,415.67,416.81,413.1,414.9
23-10-1992,414.9,416.23,413.68,414.1
26-10-1992,414.09,418.17,413.71,418.16
27-10-1992,418.18,419.2,416.97,418.49
28-10-1992,418.49,420.13,417.56,420.13
29-10-1992,420.15,421.16,419.83,420.86
30-10-1992,420.86,421.13,418.54,418.68
02-11-1992,418.66,422.75,418.12,422.75
03-11-1992,422.75,422.81,418.59,419.92
04-11-1992,419.91,421.07,416.61,417.11
05-11-1992,417.08,418.4,415.58,418.34
06-11-1992,418.35,418.35,417.01,417.58
09-11-1992,417.08,420.13,416.79,418.59
10-11-1992,418.59,419.71,417.98,418.62
11-11-1992,418.61,422.33,418.4,422.2
12-11-1992,422.2,423.1,421.7,422.87
13-11-1992,422.89,422.91,421.04,422.43
16-11-1992,422.44,422.44,420.35,420.68
17-11-1992,420.63,420.97,418.31,419.27
18-11-1992,419.27,423.49,419.24,422.85
19-11-1992,422.86,423.61,422.5,423.61
20-11-1992,423.61,426.98,423.61,426.65
23-11-1992,426.62,426.62,424.95,425.12
24-11-1992,425.14,429.31,424.83,427.59
25-11-1992,427.59,429.41,427.58,429.19
27-11-1992,429.17,431.93,429.17,430.16
30-11-1992,430.19,431.53,429.36,431.35
01-12-1992,431.36,431.47,429.2,430.78
02-12-1992,430.78,430.87,428.61,429.89
03-12-1992,429.98,430.99,428.8,429.91
04-12-1992,429.93,432.89,429.74,432.06
07-12-1992,432.06,435.31,432.06,435.31
08-12-1992,435.31,436.99,434.68,436.99
09-12-1992,436.99,436.99,433.98,435.65
10-12-1992,435.66,435.66,432.65,434.64
11-12-1992,434.55,434.55,433.34,433.73
14-12-1992,433.73,435.26,432.83,432.84
15-12-1992,432.82,433.66,431.92,432.57
16-12-1992,432.58,434.22,430.88,431.52
17-12-1992,431.52,435.44,431.46,435.43
18-12-1992,435.46,441.29,435.46,441.28
21-12-1992,441.26,441.26,439.65,440.7
22-12-1992,440.7,441.64,438.25,440.31
23-12-1992,440.29,441.11,439.03,439.03
24-12-1992,439.03,439.81,439.03,439.77
28-12-1992,439.77,439.77,437.26,439.15
29-12-1992,439.15,442.65,437.6,437.98
30-12-1992,437.98,439.37,437.12,438.82
31-12-1992,438.88,439.59,435.71,435.71
04-01-1993,435.7,437.32,434.48,435.38
05-01-1993,435.33,435.4,433.55,434.34
06-01-1993,434.34,435.17,432.52,434.52
07-01-1993,434.53,435.46,429.76,430.73
08-01-1993,430.72,430.72,426.88,429.05
11-01-1993,429.04,431.04,429.03,430.95
12-01-1993,430.95,431.39,428.19,431.04
13-01-1993,431.03,433.44,429.99,433.03
14-01-1993,433.08,435.96,433.08,435.94
15-01-1993,435.87,439.49,435.84,437.15
18-01-1993,437.13,437.13,435.92,436.84
19-01-1993,436.84,437.7,434.59,435.13
20-01-1993,435.14,436.23,433.37,433.37
21-01-1993,433.37,435.75,432.48,435.49
22-01-1993,435.49,437.81,435.49,436.11
25-01-1993,436.11,440.53,436.11,440.01
26-01-1993,440.05,442.66,439.54,439.95
27-01-1993,439.95,440.04,436.82,438.11
28-01-1993,438.13,439.14,437.3,438.66
29-01-1993,438.67,438.93,436.91,438.78
01-02-1993,438.79,442.52,438.79,442.52
02-02-1993,442.52,442.87,440.76,442.56
03-02-1993,442.57,447.35,442.57,447.2
04-02-1993,447.24,449.86,447.24,449.56
05-02-1993,449.5,449.53,446.95,448.93
08-02-1993,448.94,450.04,447.7,447.85
09-02-1993,448.04,448.04,444.52,445.33
10-02-1993,445.33,446.37,444.24,446.23
11-02-1993,446.21,449.36,446.21,447.66
12-02-1993,447.64,447.7,444.58,444.58
16-02-1993,444.53,444.53,433.47,433.91
17-02-1993,433.93,433.97,430.92,433.3
18-02-1993,433.3,437.79,428.25,431.9
19-02-1993,431.93,434.26,431.68,434.22
22-02-1993,434.21,436.49,433.53,435.24
23-02-1993,435.34,436.84,432.41,434.8
24-02-1993,434.76,440.87,434.68,440.87
25-02-1993,440.7,442.34,439.67,442.34
26-02-1993,442.34,443.77,440.98,443.38
01-03-1993,443.64,444.18,441.34,442.01
02-03-1993,442,447.91,441.07,447.9
03-03-1993,447.89,452.49,447.73,449.26
04-03-1993,449.26,449.52,446.72,447.34
05-03-1993,447.34,449.59,445.56,446.11
08-03-1993,446.12,454.71,446.12,454.71
09-03-1993,454.67,455.52,453.68,454.4
10-03-1993,454.4,456.34,452.7,456.33
11-03-1993,456.35,456.76,453.48,453.72
12-03-1993,453.7,453.7,447.04,449.83
15-03-1993,449.83,451.43,449.4,451.43
16-03-1993,451.43,452.36,451.01,451.37
17-03-1993,451.36,451.36,447.99,448.31
18-03-1993,448.36,452.39,448.36,451.89
19-03-1993,451.9,453.32,449.91,450.18
22-03-1993,450.17,450.17,446.08,448.88
23-03-1993,448.88,449.8,448.3,448.76
24-03-1993,448.71,450.9,446.1,448.07
25-03-1993,448.09,451.75,447.93,450.88
26-03-1993,450.91,452.09,447.69,447.78
29-03-1993,447.76,452.81,447.75,450.77
30-03-1993,450.79,452.06,449.63,451.97
31-03-1993,451.97,454.88,451.67,451.67
01-04-1993,451.67,452.63,449.6,450.3
02-04-1993,450.28,450.28,440.71,441.39
05-04-1993,441.42,442.43,440.53,442.29
06-04-1993,442.29,443.38,439.48,441.16
07-04-1993,441.16,442.73,440.5,442.73
08-04-1993,442.71,443.77,440.02,441.84
12-04-1993,441.84,448.37,441.84,448.37
13-04-1993,448.41,450.4,447.66,449.22
14-04-1993,449.22,450,448.02,448.66
